user_id,date,device,sex,home,search,payment,confirmation
149535,2015-03-16,Desktop,Male,1,0,0,0
210235,2015-03-26,Desktop,Male,1,1,0,0
238521,2015-02-27,Desktop,Male,1,0,0,0
564109,2015-03-23,Desktop,Male,1,0,0,0
197344,2015-02-08,Desktop,Female,1,1,1,0
164018,2015-03-20,Desktop,Female,1,0,0,0
836166,2015-01-02,Desktop,Female,1,0,0,0
595246,2015-03-25,Desktop,Male,1,1,0,0
219366,2015-03-03,Desktop,Female,1,1,0,0
484893,2015-03-08,Desktop,Male,1,1,0,0
469824,2015-01-31,Desktop,Female,1,1,0,0
427697,2015-03-13,Desktop,Female,1,1,0,0
198617,2015-01-22,Mobile,Female,1,1,0,0
646689,2015-04-10,Desktop,Female,1,0,0,0
791553,2015-03-29,Desktop,Male,1,0,0,0
223537,2015-01-28,Desktop,Female,1,0,0,0
182521,2015-01-01,Desktop,Female,1,0,0,0
774432,2015-03-19,Mobile,Female,1,0,0,0
823835,2015-04-12,Desktop,Female,1,1,0,0
428054,2015-02-02,Desktop,Female,1,1,0,0
653805,2015-01-20,Mobile,Female,1,1,1,0
631391,2015-03-03,Mobile,Male,1,0,0,0
549324,2015-01-10,Desktop,Female,1,0,0,0
178874,2015-01-17,Desktop,Male,1,1,0,0
943258,2015-01-03,Desktop,Male,1,1,0,0
402090,2015-04-03,Desktop,Female,1,1,0,0
913512,2015-03-21,Desktop,Female,1,1,0,0
942117,2015-02-12,Desktop,Female,1,0,0,0
275983,2015-01-26,Desktop,Male,1,0,0,0
244039,2015-04-21,Desktop,Male,1,0,0,0
599686,2015-03-27,Desktop,Male,1,0,0,0
585369,2015-04-04,Mobile,Female,1,0,0,0
269629,2015-04-08,Desktop,Female,1,0,0,0
674116,2015-01-22,Mobile,Female,1,1,0,0
122028,2015-03-22,Mobile,Female,1,1,0,0
130897,2015-03-08,Mobile,Female,1,1,0,0
318495,2015-01-13,Desktop,Male,1,0,0,0
914667,2015-01-29,Mobile,Male,1,1,0,0
478902,2015-01-29,Desktop,Female,1,0,0,0
975652,2015-04-11,Mobile,Female,1,1,0,0
134356,2015-04-25,Desktop,Female,1,0,0,0
491000,2015-04-02,Desktop,Male,1,1,0,0
402047,2015-04-22,Desktop,Male,1,0,0,0
761553,2015-01-06,Desktop,Male,1,1,0,0
790124,2015-01-02,Desktop,Female,1,0,0,0
686473,2015-02-04,Desktop,Male,1,1,1,0
391038,2015-04-11,Mobile,Female,1,0,0,0
139881,2015-02-10,Desktop,Female,1,0,0,0
266123,2015-04-04,Mobile,Female,1,0,0,0
655575,2015-03-26,Desktop,Male,1,0,0,0
271350,2015-01-07,Desktop,Female,1,1,0,0
366022,2015-01-17,Desktop,Male,1,0,0,0
990011,2015-03-24,Desktop,Female,1,0,0,0
837617,2015-02-23,Mobile,Male,1,1,0,0
210469,2015-02-23,Desktop,Female,1,0,0,0
640344,2015-03-28,Mobile,Female,1,0,0,0
462044,2015-04-20,Desktop,Female,1,0,0,0
357447,2015-01-05,Desktop,Male,1,0,0,0
856592,2015-02-11,Desktop,Male,1,0,0,0
54868,2015-01-27,Desktop,Male,1,0,0,0
940089,2015-01-26,Desktop,Female,1,1,0,0
270295,2015-02-10,Desktop,Male,1,1,0,0
773408,2015-03-30,Desktop,Female,1,1,0,0
79970,2015-02-05,Desktop,Male,1,1,0,0
713509,2015-02-24,Desktop,Male,1,1,0,0
298465,2015-01-17,Desktop,Male,1,0,0,0
928044,2015-02-24,Mobile,Male,1,1,0,0
289894,2015-02-08,Desktop,Male,1,1,0,0
597963,2015-01-23,Desktop,Female,1,0,0,0
11037,2015-04-24,Mobile,Female,1,0,0,0
38892,2015-02-01,Desktop,Male,1,1,0,0
773372,2015-01-07,Desktop,Female,1,0,0,0
19264,2015-04-12,Mobile,Female,1,0,0,0
752457,2015-03-14,Mobile,Male,1,1,1,0
95734,2015-02-21,Desktop,Male,1,0,0,0
963062,2015-01-13,Mobile,Female,1,1,1,0
937067,2015-04-16,Desktop,Male,1,0,0,0
880981,2015-02-28,Mobile,Female,1,0,0,0
424362,2015-04-21,Desktop,Male,1,1,1,0
50652,2015-02-28,Desktop,Female,1,0,0,0
790281,2015-04-23,Desktop,Male,1,1,0,0
79904,2015-02-24,Mobile,Male,1,1,0,0
665295,2015-01-19,Desktop,Female,1,1,0,0
969473,2015-04-02,Desktop,Male,1,0,0,0
516741,2015-02-07,Desktop,Female,1,0,0,0
114541,2015-04-13,Mobile,Male,1,0,0,0
131821,2015-03-17,Mobile,Female,1,0,0,0
478439,2015-02-12,Desktop,Female,1,1,0,0
363469,2015-03-12,Mobile,Male,1,0,0,0
426424,2015-04-21,Desktop,Male,1,1,0,0
365249,2015-04-11,Mobile,Male,1,0,0,0
454608,2015-04-17,Desktop,Female,1,0,0,0
463436,2015-04-21,Mobile,Female,1,0,0,0
186717,2015-03-27,Desktop,Male,1,0,0,0
214792,2015-02-03,Desktop,Male,1,0,0,0
798194,2015-04-17,Desktop,Female,1,1,0,0
396503,2015-01-03,Desktop,Male,1,0,0,0
154046,2015-01-06,Desktop,Female,1,0,0,0
286255,2015-01-21,Mobile,Female,1,1,0,0
663199,2015-03-18,Desktop,Male,1,0,0,0
337130,2015-02-05,Mobile,Male,1,0,0,0
546562,2015-01-30,Desktop,Female,1,0,0,0
768454,2015-02-03,Mobile,Male,1,1,0,0
496309,2015-04-30,Desktop,Male,1,1,0,0
784407,2015-03-01,Desktop,Male,1,0,0,0
930752,2015-01-30,Mobile,Female,1,1,0,0
899342,2015-04-25,Mobile,Female,1,1,0,0
116879,2015-02-26,Desktop,Female,1,1,0,0
632772,2015-02-22,Desktop,Male,1,0,0,0
362132,2015-01-26,Desktop,Female,1,1,0,0
387797,2015-01-06,Desktop,Female,1,1,0,0
174561,2015-03-19,Desktop,Female,1,0,0,0
93174,2015-04-08,Desktop,Female,1,0,0,0
712355,2015-02-23,Desktop,Male,1,0,0,0
32192,2015-02-15,Mobile,Male,1,1,0,0
859050,2015-01-04,Desktop,Male,1,1,0,0
838291,2015-01-10,Mobile,Male,1,0,0,0
47753,2015-01-04,Mobile,Male,1,1,0,0
959220,2015-01-10,Mobile,Male,1,0,0,0
591005,2015-02-08,Desktop,Female,1,0,0,0
545070,2015-02-22,Desktop,Male,1,0,0,0
866335,2015-02-06,Desktop,Male,1,1,1,0
44684,2015-02-05,Desktop,Female,1,1,1,0
58736,2015-01-14,Desktop,Female,1,1,0,0
476075,2015-01-05,Mobile,Female,1,1,1,0
50136,2015-02-17,Desktop,Female,1,0,0,0
302010,2015-04-12,Desktop,Female,1,0,0,0
131516,2015-03-26,Mobile,Male,1,1,0,0
612954,2015-01-02,Desktop,Female,1,1,1,0
559121,2015-04-06,Desktop,Female,1,0,0,0
193166,2015-02-28,Desktop,Male,1,1,0,0
152562,2015-03-09,Desktop,Male,1,0,0,0
396041,2015-03-27,Desktop,Female,1,1,0,0
130779,2015-01-29,Desktop,Male,1,0,0,0
94059,2015-03-18,Desktop,Male,1,1,0,0
481440,2015-01-10,Desktop,Female,1,1,0,0
406050,2015-04-14,Desktop,Male,1,0,0,0
66602,2015-03-08,Mobile,Female,1,0,0,0
524685,2015-04-14,Desktop,Female,1,0,0,0
950790,2015-03-20,Mobile,Female,1,0,0,0
213179,2015-02-19,Mobile,Male,1,1,0,0
283481,2015-04-15,Desktop,Male,1,1,0,0
540141,2015-03-16,Desktop,Female,1,0,0,0
450613,2015-04-07,Mobile,Female,1,0,0,0
339281,2015-01-18,Desktop,Female,1,0,0,0
576309,2015-02-17,Mobile,Male,1,1,0,0
159141,2015-03-10,Mobile,Female,1,0,0,0
847394,2015-04-02,Desktop,Female,1,0,0,0
202848,2015-04-23,Desktop,Female,1,0,0,0
929376,2015-02-04,Mobile,Female,1,1,0,0
16903,2015-01-27,Desktop,Female,1,1,0,0
461745,2015-01-01,Desktop,Male,1,0,0,0
80225,2015-02-27,Desktop,Female,1,1,0,0
192517,2015-01-03,Desktop,Female,1,0,0,0
659951,2015-04-05,Desktop,Male,1,1,0,0
934555,2015-02-15,Desktop,Male,1,0,0,0
970760,2015-01-03,Desktop,Male,1,1,0,0
766108,2015-03-19,Desktop,Female,1,1,1,0
322941,2015-03-15,Desktop,Male,1,1,0,0
199355,2015-04-13,Desktop,Male,1,0,0,0
442739,2015-03-19,Desktop,Female,1,1,0,0
653433,2015-03-19,Mobile,Female,1,0,0,0
693510,2015-04-08,Desktop,Male,1,1,0,0
780273,2015-04-17,Mobile,Female,1,0,0,0
348669,2015-04-06,Desktop,Female,1,1,0,0
803947,2015-04-16,Desktop,Female,1,1,0,0
794973,2015-04-04,Desktop,Female,1,1,0,0
605557,2015-04-02,Mobile,Female,1,0,0,0
204102,2015-03-09,Mobile,Female,1,0,0,0
345195,2015-01-07,Desktop,Male,1,0,0,0
219349,2015-01-24,Desktop,Female,1,0,0,0
387113,2015-04-18,Mobile,Male,1,0,0,0
507284,2015-01-23,Mobile,Male,1,1,0,0
323733,2015-04-30,Mobile,Male,1,1,0,0
331330,2015-03-30,Mobile,Female,1,0,0,0
762735,2015-04-27,Desktop,Male,1,1,0,0
709609,2015-01-09,Desktop,Female,1,1,0,0
375022,2015-04-08,Desktop,Male,1,0,0,0
514634,2015-03-24,Mobile,Female,1,0,0,0
998764,2015-04-12,Mobile,Female,1,0,0,0
472829,2015-02-19,Desktop,Male,1,0,0,0
579035,2015-02-06,Desktop,Female,1,1,0,0
597824,2015-04-18,Desktop,Male,1,0,0,0
882598,2015-04-17,Desktop,Male,1,0,0,0
212701,2015-04-14,Desktop,Female,1,1,0,0
783994,2015-03-10,Mobile,Female,1,0,0,0
693945,2015-02-14,Desktop,Male,1,1,0,0
519154,2015-03-16,Mobile,Female,1,0,0,0
411328,2015-01-11,Desktop,Female,1,0,0,0
420881,2015-04-06,Desktop,Female,1,0,0,0
933553,2015-02-02,Desktop,Male,1,1,0,0
168717,2015-03-27,Desktop,Male,1,0,0,0
822481,2015-04-12,Desktop,Male,1,1,0,0
736137,2015-03-31,Desktop,Female,1,1,0,0
277706,2015-03-13,Mobile,Female,1,0,0,0
2203,2015-03-27,Mobile,Male,1,1,0,0
205708,2015-04-18,Mobile,Female,1,0,0,0
925724,2015-03-16,Desktop,Male,1,1,0,0
126784,2015-01-18,Desktop,Male,1,0,0,0
231486,2015-03-12,Desktop,Female,1,1,0,0
909393,2015-02-23,Desktop,Female,1,0,0,0
148344,2015-04-16,Desktop,Female,1,0,0,0
220013,2015-04-07,Mobile,Female,1,0,0,0
962892,2015-01-19,Desktop,Male,1,0,0,0
894405,2015-03-01,Desktop,Female,1,0,0,0
476398,2015-03-30,Mobile,Female,1,0,0,0
159772,2015-03-31,Mobile,Male,1,0,0,0
411330,2015-04-22,Desktop,Female,1,0,0,0
872654,2015-03-28,Desktop,Male,1,0,0,0
177301,2015-02-21,Mobile,Male,1,1,0,0
572934,2015-04-27,Mobile,Male,1,0,0,0
597666,2015-04-11,Desktop,Male,1,1,0,0
325978,2015-04-23,Mobile,Female,1,0,0,0
719510,2015-03-13,Mobile,Male,1,1,0,0
94903,2015-04-06,Desktop,Female,1,0,0,0
334293,2015-01-22,Desktop,Male,1,0,0,0
543355,2015-02-05,Desktop,Female,1,1,0,0
171713,2015-01-06,Desktop,Female,1,1,0,0
649917,2015-04-29,Desktop,Male,1,1,0,0
155829,2015-01-10,Desktop,Male,1,0,0,0
345953,2015-04-18,Desktop,Female,1,1,0,0
828998,2015-04-19,Mobile,Female,1,0,0,0
843205,2015-04-24,Desktop,Female,1,0,0,0
795094,2015-02-10,Mobile,Male,1,1,0,0
618209,2015-01-15,Desktop,Male,1,0,0,0
201949,2015-01-11,Desktop,Male,1,0,0,0
156840,2015-03-29,Mobile,Female,1,0,0,0
277863,2015-02-01,Mobile,Male,1,1,0,0
114877,2015-01-27,Desktop,Male,1,0,0,0
255631,2015-03-23,Desktop,Male,1,1,0,0
602711,2015-03-31,Desktop,Female,1,0,0,0
147001,2015-02-21,Mobile,Female,1,1,0,0
86457,2015-03-15,Mobile,Male,1,0,0,0
368139,2015-02-08,Desktop,Female,1,0,0,0
489095,2015-04-26,Mobile,Male,1,0,0,0
861467,2015-02-23,Desktop,Male,1,0,0,0
195328,2015-01-06,Mobile,Male,1,0,0,0
321995,2015-02-07,Desktop,Male,1,1,0,0
58452,2015-03-20,Desktop,Female,1,0,0,0
715664,2015-04-09,Desktop,Male,1,1,0,0
835452,2015-01-13,Desktop,Male,1,1,1,0
48593,2015-02-20,Mobile,Female,1,1,1,0
757384,2015-04-24,Mobile,Female,1,0,0,0
41709,2015-04-02,Desktop,Female,1,1,0,0
100574,2015-02-10,Desktop,Female,1,0,0,0
38804,2015-01-17,Desktop,Male,1,0,0,0
816558,2015-02-16,Desktop,Female,1,0,0,0
265056,2015-02-16,Desktop,Male,1,0,0,0
161090,2015-01-13,Desktop,Male,1,1,0,0
364950,2015-02-28,Desktop,Male,1,1,0,0
540964,2015-04-07,Desktop,Female,1,1,0,0
988075,2015-04-14,Desktop,Male,1,0,0,0
907404,2015-04-09,Desktop,Female,1,0,0,0
586086,2015-01-14,Desktop,Female,1,0,0,0
474516,2015-01-24,Desktop,Female,1,0,0,0
742084,2015-02-28,Desktop,Female,1,1,0,0
817318,2015-01-18,Mobile,Female,1,1,0,0
457857,2015-03-05,Desktop,Female,1,1,0,0
972789,2015-02-24,Desktop,Female,1,1,0,0
481955,2015-03-17,Desktop,Male,1,1,0,0
954871,2015-03-07,Desktop,Male,1,1,0,0
307365,2015-04-15,Mobile,Male,1,0,0,0
313962,2015-03-13,Desktop,Female,1,1,0,0
76140,2015-03-14,Desktop,Female,1,0,0,0
278610,2015-03-11,Desktop,Female,1,0,0,0
304862,2015-01-26,Desktop,Male,1,0,0,0
113953,2015-01-27,Desktop,Male,1,0,0,0
920546,2015-04-21,Mobile,Male,1,0,0,0
335262,2015-01-18,Mobile,Female,1,0,0,0
341113,2015-01-05,Desktop,Female,1,1,0,0
485826,2015-02-22,Desktop,Male,1,0,0,0
799840,2015-03-21,Mobile,Female,1,0,0,0
809742,2015-02-01,Mobile,Female,1,1,0,0
507040,2015-02-21,Desktop,Female,1,1,0,0
113733,2015-02-18,Desktop,Male,1,1,0,0
244116,2015-02-01,Desktop,Male,1,1,0,0
397965,2015-04-30,Desktop,Male,1,0,0,0
753424,2015-02-18,Mobile,Female,1,1,1,0
432913,2015-03-11,Desktop,Male,1,1,0,0
1536,2015-03-22,Desktop,Female,1,1,0,0
780523,2015-02-17,Mobile,Male,1,0,0,0
536970,2015-04-30,Desktop,Female,1,0,0,0
134051,2015-03-02,Desktop,Male,1,0,0,0
669094,2015-02-05,Mobile,Male,1,0,0,0
15631,2015-01-02,Desktop,Female,1,1,0,0
412822,2015-02-28,Mobile,Female,1,1,1,0
191109,2015-04-09,Mobile,Female,1,0,0,0
39568,2015-03-08,Desktop,Male,1,1,0,0
62108,2015-04-06,Desktop,Male,1,1,0,0
489848,2015-01-27,Desktop,Female,1,1,0,0
523705,2015-01-20,Mobile,Male,1,0,0,0
368819,2015-02-17,Desktop,Male,1,1,1,0
26657,2015-03-18,Desktop,Female,1,1,1,0
800953,2015-02-10,Desktop,Male,1,0,0,0
847084,2015-03-04,Desktop,Male,1,0,0,0
115543,2015-02-17,Mobile,Male,1,1,0,0
665354,2015-04-03,Desktop,Male,1,0,0,0
853509,2015-01-14,Mobile,Female,1,1,0,0
556538,2015-02-13,Mobile,Female,1,1,0,0
457303,2015-04-16,Desktop,Female,1,0,0,0
795526,2015-02-15,Mobile,Male,1,1,0,0
380017,2015-01-22,Desktop,Male,1,0,0,0
38956,2015-03-26,Mobile,Male,1,0,0,0
977404,2015-03-05,Mobile,Female,1,0,0,0
345525,2015-02-06,Desktop,Female,1,1,0,0
846841,2015-04-30,Desktop,Female,1,0,0,0
28636,2015-04-30,Desktop,Male,1,0,0,0
555507,2015-01-24,Mobile,Male,1,1,0,0
296768,2015-01-19,Desktop,Male,1,1,0,0
970686,2015-01-06,Desktop,Male,1,0,0,0
746174,2015-01-11,Mobile,Female,1,1,1,0
15212,2015-02-28,Desktop,Female,1,0,0,0
931603,2015-04-12,Desktop,Male,1,0,0,0
626065,2015-01-20,Mobile,Female,1,1,0,0
198865,2015-01-30,Mobile,Male,1,1,0,0
865045,2015-03-20,Desktop,Female,1,0,0,0
728329,2015-02-15,Desktop,Male,1,0,0,0
189909,2015-04-06,Desktop,Female,1,1,0,0
651200,2015-02-14,Desktop,Female,1,1,0,0
352488,2015-02-16,Mobile,Male,1,1,0,0
512486,2015-01-21,Mobile,Female,1,1,0,0
156599,2015-01-23,Desktop,Female,1,0,0,0
351616,2015-01-01,Mobile,Female,1,1,0,0
533162,2015-01-19,Mobile,Female,1,1,0,0
105824,2015-01-29,Desktop,Male,1,0,0,0
912598,2015-02-14,Mobile,Female,1,0,0,0
594260,2015-01-21,Desktop,Female,1,1,0,0
711417,2015-04-29,Desktop,Male,1,1,0,0
367178,2015-02-02,Mobile,Female,1,1,0,0
622821,2015-02-15,Desktop,Female,1,0,0,0
782842,2015-01-31,Mobile,Male,1,1,0,0
352548,2015-04-09,Desktop,Male,1,1,0,0
348854,2015-01-22,Mobile,Female,1,1,0,0
851061,2015-01-21,Mobile,Female,1,1,1,0
797355,2015-01-10,Desktop,Male,1,0,0,0
545870,2015-02-04,Mobile,Male,1,0,0,0
730704,2015-03-31,Desktop,Male,1,0,0,0
737313,2015-03-09,Desktop,Female,1,0,0,0
82062,2015-02-08,Desktop,Male,1,1,0,0
930866,2015-04-21,Desktop,Male,1,1,0,0
705172,2015-01-15,Desktop,Female,1,1,0,0
62896,2015-02-25,Desktop,Male,1,1,1,0
676161,2015-04-15,Desktop,Female,1,1,0,0
423101,2015-01-07,Desktop,Male,1,0,0,0
480104,2015-03-31,Desktop,Male,1,0,0,0
23673,2015-01-23,Mobile,Male,1,0,0,0
577967,2015-02-24,Desktop,Female,1,0,0,0
716972,2015-01-15,Desktop,Male,1,1,1,0
99352,2015-02-07,Desktop,Male,1,0,0,0
231010,2015-02-25,Mobile,Female,1,0,0,0
572482,2015-04-22,Desktop,Male,1,1,0,0
499817,2015-01-11,Mobile,Male,1,1,0,0
344416,2015-01-09,Desktop,Male,1,0,0,0
92242,2015-02-16,Mobile,Female,1,1,0,0
321189,2015-01-12,Mobile,Male,1,1,0,0
427910,2015-02-16,Desktop,Male,1,1,0,0
948368,2015-04-26,Desktop,Female,1,1,0,0
784549,2015-01-24,Desktop,Female,1,1,0,0
203973,2015-03-22,Desktop,Female,1,1,0,0
381674,2015-01-13,Mobile,Female,1,1,0,0
952295,2015-01-14,Desktop,Male,1,1,0,0
365926,2015-02-05,Mobile,Male,1,1,0,0
892712,2015-03-24,Desktop,Female,1,0,0,0
328836,2015-02-11,Desktop,Male,1,1,1,0
211516,2015-04-18,Desktop,Male,1,0,0,0
979361,2015-04-01,Desktop,Male,1,1,0,0
318620,2015-02-03,Desktop,Male,1,0,0,0
849323,2015-02-08,Mobile,Male,1,1,1,1
462410,2015-01-10,Mobile,Female,1,1,0,0
515,2015-01-03,Mobile,Male,1,1,0,0
753675,2015-03-25,Desktop,Male,1,1,0,0
933966,2015-04-25,Mobile,Female,1,0,0,0
252093,2015-02-10,Mobile,Female,1,1,1,0
927720,2015-02-14,Mobile,Female,1,1,1,0
671907,2015-03-24,Desktop,Male,1,0,0,0
778119,2015-02-09,Desktop,Male,1,1,0,0
626550,2015-03-14,Desktop,Female,1,1,0,0
792104,2015-01-13,Desktop,Female,1,1,0,0
91457,2015-04-09,Desktop,Male,1,1,0,0
92636,2015-02-07,Mobile,Male,1,1,0,0
429448,2015-01-25,Mobile,Male,1,1,1,0
500139,2015-01-27,Desktop,Male,1,0,0,0
322297,2015-03-13,Desktop,Female,1,1,0,0
543119,2015-04-05,Mobile,Male,1,0,0,0
136494,2015-01-16,Desktop,Male,1,1,0,0
518759,2015-04-16,Desktop,Male,1,1,0,0
845097,2015-02-20,Mobile,Female,1,1,0,0
300127,2015-03-10,Mobile,Female,1,1,0,0
426738,2015-04-01,Desktop,Female,1,1,0,0
921105,2015-01-05,Desktop,Male,1,1,0,0
766772,2015-03-16,Mobile,Male,1,0,0,0
610853,2015-01-04,Desktop,Male,1,0,0,0
68677,2015-02-10,Desktop,Female,1,1,0,0
13403,2015-04-18,Desktop,Male,1,1,0,0
661956,2015-01-10,Desktop,Female,1,0,0,0
902376,2015-03-22,Mobile,Male,1,0,0,0
484992,2015-01-18,Desktop,Female,1,0,0,0
612750,2015-01-03,Desktop,Male,1,1,0,0
932216,2015-04-16,Mobile,Female,1,0,0,0
854390,2015-01-09,Desktop,Male,1,1,0,0
768427,2015-02-28,Mobile,Male,1,0,0,0
328669,2015-02-28,Desktop,Female,1,0,0,0
242658,2015-02-17,Mobile,Male,1,1,0,0
611349,2015-02-28,Mobile,Female,1,1,0,0
728064,2015-01-01,Desktop,Female,1,0,0,0
240942,2015-02-06,Desktop,Male,1,0,0,0
175117,2015-02-28,Desktop,Male,1,1,0,0
575015,2015-04-30,Desktop,Male,1,1,0,0
957285,2015-02-03,Desktop,Male,1,1,0,0
470024,2015-03-06,Mobile,Female,1,0,0,0
483469,2015-04-24,Mobile,Male,1,1,0,0
296785,2015-01-12,Desktop,Female,1,1,0,0
957770,2015-04-30,Desktop,Female,1,0,0,0
283766,2015-01-18,Mobile,Male,1,0,0,0
805353,2015-04-27,Desktop,Male,1,0,0,0
32793,2015-04-21,Mobile,Male,1,0,0,0
534000,2015-02-11,Desktop,Female,1,0,0,0
66487,2015-02-06,Mobile,Male,1,1,0,0
416558,2015-02-24,Mobile,Male,1,1,1,0
300416,2015-02-03,Desktop,Female,1,1,0,0
839628,2015-01-26,Mobile,Male,1,1,1,0
590818,2015-04-21,Desktop,Male,1,1,0,0
101498,2015-01-03,Desktop,Female,1,0,0,0
384523,2015-01-06,Desktop,Female,1,0,0,0
589280,2015-03-14,Desktop,Female,1,1,0,0
907361,2015-04-26,Mobile,Female,1,0,0,0
888228,2015-04-16,Desktop,Female,1,0,0,0
702281,2015-04-14,Desktop,Female,1,1,0,0
203603,2015-03-01,Desktop,Male,1,1,0,0
810313,2015-04-09,Desktop,Male,1,1,0,0
303392,2015-03-20,Desktop,Male,1,0,0,0
823811,2015-04-03,Desktop,Male,1,1,0,0
806493,2015-01-12,Desktop,Female,1,1,0,0
506473,2015-04-13,Mobile,Male,1,0,0,0
917835,2015-04-30,Desktop,Male,1,1,0,0
30828,2015-03-09,Mobile,Male,1,0,0,0
303413,2015-01-17,Desktop,Female,1,1,0,0
926311,2015-02-14,Mobile,Female,1,1,0,0
717396,2015-04-20,Desktop,Female,1,0,0,0
247988,2015-02-24,Desktop,Male,1,1,0,0
505064,2015-03-26,Desktop,Female,1,0,0,0
554499,2015-03-16,Desktop,Female,1,0,0,0
477047,2015-02-05,Desktop,Female,1,0,0,0
269848,2015-04-02,Mobile,Female,1,1,0,0
825424,2015-03-27,Desktop,Male,1,1,0,0
880927,2015-02-19,Mobile,Female,1,1,0,0
327673,2015-01-30,Mobile,Female,1,1,0,0
84935,2015-01-20,Mobile,Male,1,0,0,0
233303,2015-02-26,Desktop,Female,1,0,0,0
487235,2015-02-26,Desktop,Female,1,1,0,0
51921,2015-02-06,Desktop,Female,1,0,0,0
610661,2015-02-17,Desktop,Male,1,0,0,0
372078,2015-01-09,Desktop,Male,1,1,0,0
250663,2015-02-05,Desktop,Female,1,1,0,0
20001,2015-04-05,Mobile,Female,1,0,0,0
331245,2015-03-20,Mobile,Female,1,1,0,0
374563,2015-03-25,Desktop,Female,1,0,0,0
738467,2015-04-15,Mobile,Female,1,0,0,0
666217,2015-01-25,Mobile,Male,1,1,1,0
845608,2015-04-07,Desktop,Male,1,1,0,0
149414,2015-02-26,Mobile,Male,1,1,0,0
111335,2015-01-09,Mobile,Female,1,1,0,0
28432,2015-01-31,Desktop,Male,1,0,0,0
808296,2015-02-07,Desktop,Male,1,0,0,0
772153,2015-03-08,Desktop,Female,1,1,0,0
2742,2015-01-31,Mobile,Male,1,1,1,0
400188,2015-01-18,Mobile,Male,1,1,1,1
564996,2015-01-16,Mobile,Female,1,1,0,0
49354,2015-01-17,Desktop,Male,1,1,0,0
575295,2015-01-30,Desktop,Female,1,1,0,0
886303,2015-01-27,Desktop,Male,1,1,1,0
106165,2015-02-22,Mobile,Female,1,1,0,0
389853,2015-04-21,Desktop,Male,1,1,0,0
732640,2015-01-30,Desktop,Male,1,0,0,0
349261,2015-04-28,Mobile,Female,1,1,1,0
641627,2015-01-21,Desktop,Female,1,0,0,0
535510,2015-04-07,Desktop,Female,1,1,0,0
475433,2015-02-23,Desktop,Female,1,0,0,0
979079,2015-02-08,Desktop,Female,1,1,0,0
310267,2015-03-10,Desktop,Female,1,0,0,0
661044,2015-04-26,Desktop,Female,1,1,0,0
803432,2015-01-23,Desktop,Female,1,1,0,0
260066,2015-02-25,Desktop,Female,1,1,0,0
945709,2015-01-01,Desktop,Female,1,0,0,0
349438,2015-04-23,Desktop,Male,1,1,0,0
441778,2015-01-02,Desktop,Female,1,1,0,0
864575,2015-02-09,Desktop,Male,1,0,0,0
944037,2015-03-09,Desktop,Female,1,1,0,0
869570,2015-01-21,Desktop,Female,1,0,0,0
62335,2015-01-02,Desktop,Female,1,1,0,0
819509,2015-02-16,Desktop,Male,1,1,0,0
343753,2015-01-04,Mobile,Male,1,1,0,0
218579,2015-04-28,Mobile,Female,1,0,0,0
660962,2015-03-14,Mobile,Female,1,0,0,0
47505,2015-02-11,Desktop,Female,1,1,0,0
596867,2015-02-21,Mobile,Male,1,1,0,0
849393,2015-01-28,Desktop,Female,1,1,1,0
115315,2015-02-17,Desktop,Male,1,0,0,0
837688,2015-01-23,Mobile,Male,1,1,0,0
350575,2015-01-23,Desktop,Male,1,0,0,0
564187,2015-03-30,Desktop,Female,1,0,0,0
66014,2015-03-20,Desktop,Female,1,0,0,0
603573,2015-04-23,Desktop,Female,1,1,0,0
710163,2015-01-07,Desktop,Female,1,1,0,0
740585,2015-04-16,Desktop,Male,1,1,0,0
316511,2015-04-01,Mobile,Male,1,0,0,0
936595,2015-03-26,Mobile,Female,1,0,0,0
335289,2015-04-01,Desktop,Female,1,0,0,0
417039,2015-01-17,Desktop,Female,1,0,0,0
894655,2015-01-09,Desktop,Male,1,0,0,0
927112,2015-03-27,Mobile,Male,1,0,0,0
200968,2015-04-21,Mobile,Female,1,0,0,0
803199,2015-03-20,Mobile,Female,1,0,0,0
782841,2015-01-31,Desktop,Female,1,0,0,0
72777,2015-01-28,Mobile,Female,1,1,0,0
593495,2015-02-01,Desktop,Male,1,1,0,0
143510,2015-04-20,Mobile,Male,1,0,0,0
11064,2015-01-10,Desktop,Female,1,0,0,0
731674,2015-02-06,Desktop,Female,1,0,0,0
60111,2015-02-05,Desktop,Female,1,0,0,0
633193,2015-04-05,Desktop,Male,1,1,0,0
871485,2015-02-16,Mobile,Male,1,1,0,0
178346,2015-02-02,Mobile,Female,1,0,0,0
306945,2015-02-26,Desktop,Male,1,1,0,0
750377,2015-04-19,Desktop,Male,1,1,0,0
848282,2015-01-23,Desktop,Female,1,1,0,0
662615,2015-03-14,Desktop,Male,1,0,0,0
593490,2015-04-15,Desktop,Male,1,0,0,0
460538,2015-04-04,Desktop,Female,1,0,0,0
127577,2015-01-14,Mobile,Female,1,1,0,0
592099,2015-02-07,Mobile,Male,1,0,0,0
404236,2015-01-15,Mobile,Male,1,1,0,0
813842,2015-02-24,Mobile,Male,1,1,0,0
210539,2015-02-11,Desktop,Female,1,1,0,0
16103,2015-02-04,Desktop,Female,1,1,0,0
226302,2015-02-05,Desktop,Male,1,0,0,0
383235,2015-02-03,Mobile,Male,1,1,0,0
